pid,ptime,src_ip_address,dst_ip_address,frame_protos,src_port,dst_port,bytes_trans,attack,protocol,Date
157.240.2.35-10.42.0.211-443-41524-6,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-07-19 17:14
10.42.0.211-66.102.255.44-38560-443-6,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,UDP,08-07-19 17:14
10.42.0.211-31.13.80.5-47686-443-6,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,UDP,08/19/19 13:53
172.217.10.33-10.42.0.151-443-45978-6,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-04-19 9:40
10.42.0.211-23.1.141.68-45228-443-6,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/25/19 14:59
10.42.0.211-64.71.142.120-47946-443-6,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,UDP,08/14/19 11:19
10.42.0.1-10.42.0.42-53-31462-17,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-11-19 21:04
10.42.0.211-52.41.108.104-39066-443-6,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-09-19 13:52
10.42.0.211-10.42.0.1-28660-53-17,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-03-19 17:56
172.217.10.142-10.42.0.151-443-34487-6,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/20/19 21:07
172.217.10.238-10.42.0.42-443-45687-6,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-04-19 16:27
10.42.0.151-10.42.0.1-21798-53-17,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/26/19 22:05
157.240.2.20-10.42.0.42-443-37804-6,40:16.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/26/19 14:24
10.42.0.151-10.42.0.1-43294-53-17,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/30/19 07:17
192.229.173.173-10.42.0.151-80-46789-6,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-02-19 6:46
10.42.0.211-10.42.0.1-57565-53-17,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/17/19 14:33
10.42.0.211-10.42.0.1-57165-53-17,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/23/19 21:23
174.35.73.77-10.42.0.42-80-40089-6,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-09-19 11:03
192.229.173.136-10.42.0.42-443-40599-6,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-09-19 13:38
151.101.45.140-10.42.0.211-443-48546-6,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/20/19 16:18
172.217.12.174-10.42.0.151-443-55976-6,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/24/19 22:57
172.217.9.238-10.42.0.151-443-56667-6,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,1,TCP,08/21/19 11:49
150.138.170.22-10.42.0.211-443-58072-6,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,1,TCP,08/20/19 09:10
10.42.0.211-77.234.44.79-56868-443-6,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/13/19 16:55
172.217.9.238-10.42.0.211-80-39662-6,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-08-19 20:43
172.217.10.134-10.42.0.211-443-46738-6,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1178,0,TCP,08/25/19 20:38
172.217.11.10-10.42.0.151-443-54824-6,40:17.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1178,1,TCP,08/15/19 10:55
10.42.0.211-23.206.173.182-47912-80-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/19/19 19:48
172.217.12.206-10.42.0.151-443-41418-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/19/19 19:48
182.22.67.102-10.42.0.42-443-39715-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-06-19 8:16
198.105.244.11-10.42.0.42-80-36995-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-09-19 8:52
10.42.0.211-23.192.76.180-46707-443-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,UDP,08/31/19 14:25
220.243.219.55-10.42.0.151-80-46691-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-05-19 17:38
202.77.129.150-10.42.0.42-80-44592-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,UDP,08-07-19 18:35
10.42.0.211-106.39.169.66-56649-443-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,UDP,08/20/19 20:48
175.100.207.233-10.42.0.151-443-52786-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,UDP,08-04-19 16:19
10.42.0.1-10.42.0.42-53-52729-17,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,UDP,08-05-19 19:57
10.42.0.211-23.203.90.113-45283-443-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-04-19 11:06
10.42.0.211-88.212.196.101-34881-443-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/20/19 07:40
10.42.0.211-23.194.141.143-59112-443-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,1,TCP,08/20/19 20:45
202.77.129.150-10.42.0.42-80-42891-6,40:17.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,0,TCP,08/13/19 16:13
10.42.0.211-106.11.92.1-50888-443-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/21/19 12:45
10.42.0.211-10.42.0.1-20843-53-17,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/24/19 20:05
10.42.0.211-123.125.115.164-54411-443-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-02-19 19:52
157.240.2.15-10.42.0.151-443-44519-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-04-19 18:05
10.42.0.151-10.42.0.1-23407-53-17,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-01-19 12:36
10.42.0.211-10.42.0.1-26706-53-17,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/29/19 16:09
203.90.242.126-10.42.0.211-80-40979-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/24/19 11:13
10.42.0.211-69.147.82.61-49720-443-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-07-19 13:03
180.76.171.199-10.42.0.42-80-34883-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-12-19 8:37
10.42.0.211-23.203.49.224-51199-80-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,UDP,09-01-19 4:13
172.217.12.195-10.42.0.151-443-50038-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,UDP,08/24/19 14:03
182.22.24.252-10.42.0.151-443-38601-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,UDP,08/23/19 19:34
220.181.7.190-10.42.0.211-443-41188-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,15035,41,1,TCP,08/23/19 17:43
192.229.173.173-10.42.0.151-80-46603-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,41,1,UDP,08/15/19 07:33
10.42.0.151-10.42.0.1-48384-53-17,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/15/19 12:14
10.42.0.211-119.146.74.33-56489-443-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,UDP,08/17/19 15:46
10.42.0.151-10.42.0.1-60477-53-17,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/18/19 12:15
172.217.7.195-10.42.0.211-443-39821-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/28/19 17:59
151.101.21.140-10.42.0.211-443-57969-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/28/19 17:59
10.42.0.211-10.42.0.1-1270-53-17,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/24/19 12:15
172.217.9.238-10.42.0.151-443-33261-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/24/19 12:15
198.134.7.210-10.42.0.211-80-51031-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/21/19 22:19
10.42.0.151-103.7.30.118-43277-80-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/19/19 21:30
172.217.11.46-10.42.0.211-443-58027-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/24/19 20:32
192.229.173.173-10.42.0.151-80-36232-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/16/19 22:49
172.217.10.238-10.42.0.42-443-33510-17,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/16/19 22:49
10.42.0.211-23.194.142.7-37001-443-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,1,TCP,08/16/19 22:49
10.42.0.211-66.198.24.224-59005-80-6,40:17.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,1,TCP,08/19/19 12:52
203.130.53.126-10.42.0.211-80-38387-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/23/19 17:11
10.42.0.42-60.217.249.37-58934-80-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-12-19 21:35
151.101.1.140-10.42.0.151-443-41498-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/20/19 22:47
10.42.0.211-64.71.142.110-46734-80-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/25/19 11:51
10.42.0.211-74.125.22.138-43952-443-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/27/19 17:19
10.42.0.151-10.42.0.1-15500-53-17,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,ICMP,08/28/19 16:52
10.42.0.1-10.42.0.42-53-19511-17,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,ICMP,08/20/19 18:54
172.217.9.232-10.42.0.211-443-35404-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/21/19 20:22
209.10.120.26-10.42.0.211-80-39867-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/16/19 00:26
239.255.255.250-10.42.0.1-1900-38173-17,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/14/19 14:31
10.42.0.211-10.42.0.1-42216-53-17,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,15035,41,1,TCP,08/30/19 12:12
10.42.0.211-10.42.0.1-7955-53-17,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,41,0,TCP,08/31/19 10:57
10.42.0.211-106.39.162.36-49780-80-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/21/19 16:21
172.217.11.3-10.42.0.211-443-41494-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-07-19 15:44
172.217.10.8-10.42.0.211-443-54552-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/25/19 08:36
172.217.10.74-10.42.0.42-443-43876-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-07-19 11:45
172.217.10.46-10.42.0.151-443-58774-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/14/19 18:37
10.42.0.211-10.42.0.1-20872-53-17,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,ICMP,08/14/19 18:37
172.217.6.206-10.42.0.151-443-39091-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,ICMP,08/15/19 14:19
10.42.0.211-106.39.162.36-49779-80-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/24/19 04:17
10.42.0.211-23.15.4.11-42295-80-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/31/19 21:21
202.77.129.150-10.42.0.151-80-47521-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/31/19 15:35
172.217.12.174-10.42.0.151-443-50523-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-02-19 9:43
151.101.1.140-10.42.0.151-443-54104-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-06-19 10:48
10.42.0.211-10.42.0.1-41423-53-17,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,1,TCP,08-07-19 15:07
198.11.188.78-10.42.0.211-443-33789-6,40:17.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,0,TCP,08/23/19 16:25
10.42.0.151-10.42.0.1-21418-53-17,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,35962,40,1,TCP,08/13/19 21:41
172.217.12.131-10.42.0.42-443-39410-6,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/22/19 18:23
172.217.6.202-10.42.0.151-443-58665-6,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-03-19 16:18
10.42.0.211-10.42.0.1-33105-53-17,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/21/19 19:30
172.217.10.130-10.42.0.151-443-47871-6,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/21/19 19:30
10.42.0.1-10.42.0.42-53-37292-17,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/30/19 17:49
209.10.120.26-10.42.0.211-80-59450-6,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/14/19 08:09
172.217.10.106-10.42.0.151-443-43778-6,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/24/19 22:09
10.42.0.42-121.12.98.63-52345-80-6,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,Order Date
10.42.0.211-103.235.46.211-33625-443-6,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-02-19 11:26
10.42.0.211-64.71.142.96-59470-80-6,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/21/19 11:18
10.42.0.1-10.42.0.42-53-9383-17,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/21/19 19:57
172.217.9.238-10.42.0.151-443-47086-6,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/31/19 22:43
10.42.0.151-10.42.0.1-32350-53-17,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,15035,41,1,TCP,08/19/19 12:01
180.149.136.194-10.42.0.211-80-52029-6,40:17.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,41,0,TCP,08/19/19 12:01
140.205.32.3-10.42.0.42-443-42127-6,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/13/19 16:44
10.42.0.211-31.13.71.36-49297-443-6,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/24/19 12:11
216.58.219.237-10.42.0.151-443-48431-6,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/22/19 11:45
10.42.0.211-54.230.39.201-40715-443-6,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,ICMP,08-05-19 13:26
10.42.0.211-123.125.115.164-47541-443-6,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,ICMP,08-01-19 15:10
8.41.222.241-10.42.0.211-443-39623-6,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/16/19 12:35
10.42.0.151-10.42.0.1-62692-53-17,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/22/19 17:22
10.42.0.211-66.198.178.88-47747-443-6,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/20/19 20:20
205.185.216.10-10.42.0.42-80-38542-6,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/28/19 20:32
10.42.0.151-74.125.192.188-55142-5228-6,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/14/19 13:51
10.42.0.42-123.125.115.190-51973-80-6,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/14/19 13:51
10.42.0.1-10.42.0.42-53-31080-17,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,UDP,08/13/19 23:54
209.10.120.26-10.42.0.211-80-47475-6,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,1,UDP,08-05-19 20:58
8.0.6.4-8.6.0.1-0-0-0,40:17.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,363,0,UDP,08/13/19 10:29
10.42.0.151-10.42.0.1-59767-53-17,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,362,1,UDP,08/26/19 06:38
203.205.158.63-10.42.0.42-80-48957-6,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,362,1,UDP,08-10-19 10:39
10.42.0.211-10.42.0.1-38637-53-17,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/31/19 15:54
220.243.235.201-10.42.0.211-80-46742-6,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-02-19 22:41
10.42.0.211-69.147.82.61-34473-443-6,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,ICMP,08-02-19 22:41
172.217.10.142-10.42.0.151-443-39048-6,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,ICMP,08/16/19 13:15
10.42.0.211-103.235.46.39-57445-80-6,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/17/19 09:26
203.205.158.61-10.42.0.211-80-57793-6,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-05-19 17:25
172.217.12.168-10.42.0.42-443-58834-6,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-06-19 0:08
10.42.0.211-10.42.0.1-11019-53-17,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/24/19 17:40
10.42.0.211-10.42.0.1-1656-53-17,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-05-19 21:20
198.105.244.11-10.42.0.151-80-48875-6,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-02-19 10:47
10.42.0.211-118.123.114.134-37881-80-6,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1179,0,TCP,08-01-19 7:48
10.42.0.211-108.179.252.22-32771-80-6,40:17.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1179,1,TCP,08-03-19 0:33
183.136.237.235-10.42.0.211-80-50857-6,40:17.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/24/19 10:04
183.3.235.80-10.42.0.211-80-46028-6,40:17.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-10-19 17:51
172.217.10.42-10.42.0.151-443-56269-6,40:17.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/23/19 12:36
10.42.0.151-10.42.0.1-16668-53-17,40:17.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-11-19 13:04
169.45.210.78-10.42.0.151-5222-35756-6,40:17.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-01-19 12:03
10.42.0.211-69.147.82.61-36729-443-6,40:17.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/19/19 23:24
216.58.218.228-10.42.0.42-443-55232-6,40:17.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-06-19 9:59
172.217.3.110-10.42.0.211-443-47948-6,40:17.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-12-19 9:29
222.73.28.96-10.42.0.211-80-49006-6,40:17.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-02-19 9:24
172.217.10.74-10.42.0.42-443-42349-6,40:17.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/18/19 11:10
10.42.0.211-10.42.0.1-34056-53-17,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-05-19 14:16
172.217.3.110-10.42.0.211-443-54748-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/17/19 11:23
10.42.0.211-66.102.255.50-35690-443-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/29/19 06:33
10.42.0.211-10.42.0.1-4601-53-17,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-09-19 11:25
172.217.6.206-10.42.0.151-443-55496-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/18/19 13:59
10.42.0.211-52.84.134.65-41295-443-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-09-19 17:56
10.42.0.211-104.97.95.172-36297-80-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/30/19 18:22
10.42.0.42-23.206.125.17-44340-80-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08/21/19 20:20
184.50.105.35-10.42.0.151-443-40341-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/21/19 20:20
10.42.0.211-10.42.0.1-54491-53-17,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-12-19 9:26
10.42.0.151-10.42.0.1-52052-53-17,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,685,1,TCP,08/23/19 18:32
172.217.3.99-10.42.0.42-443-49855-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,685,0,TCP,08-03-19 20:46
10.42.0.42-66.231.239.125-60706-443-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/17/19 14:01
203.130.53.126-10.42.0.211-80-50485-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-10-19 21:20
10.42.0.211-118.178.143.65-50070-80-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08/27/19 22:22
172.217.10.238-10.42.0.151-443-54731-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,0,TCP,08-05-19 19:30
172.217.6.234-10.42.0.211-443-34750-6,40:17.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15035,1500,1,TCP,08-05-19 19:30
